subject_id,group,covariate_X,target_Y,lag_steps,lag_ms,f_stat_residual,p_value_residual
sub-023,A,P4,Fp2,50,100,13.40123247809887,5.007998205038086e-49
sub-023,A,Fp2,P4,5,10,46.434130384346815,7.604361520308244e-36
sub-023,A,Fp2,P4,10,20,40.9954976864635,5.944493243115062e-51
sub-023,A,Fp2,P4,20,40,32.84650707517347,1.6786574829739622e-63
sub-023,A,Fp2,P4,30,60,25.52058688795717,2.7203625730356714e-64
sub-023,A,Fp2,P4,40,80,18.74239711045646,3.863769138903405e-58
sub-023,A,Fp2,P4,50,100,16.033841077463094,3.418884921923806e-56
sub-024,A,P3,Fp1,5,10,84.29820821298038,6.040422772323609e-56
sub-024,A,P3,Fp1,10,20,47.37664419334367,1.4818296405321908e-56
sub-024,A,P3,Fp1,20,40,24.610620265142806,1.3146411129272453e-51
sub-024,A,P3,Fp1,30,60,17.87605208742607,1.4324688348844426e-49
sub-024,A,P3,Fp1,40,80,13.787871334143684,6.208566387536788e-46
sub-024,A,P3,Fp1,50,100,10.964216447767727,1.5208855969334267e-41
sub-024,A,Fp1,P3,5,10,36.965767700237514,9.443901866223792e-30
sub-024,A,Fp1,P3,10,20,20.861307966681522,1.683311883109238e-29
sub-024,A,Fp1,P3,20,40,10.83033522785002,2.561302667642298e-25
sub-024,A,Fp1,P3,30,60,9.754560670711435,3.7781496526158513e-29
sub-024,A,Fp1,P3,40,80,9.843671106951748,3.3684171686030484e-34
sub-024,A,Fp1,P3,50,100,11.005725228509442,1.1136021854825632e-41
sub-024,A,P4,Fp2,5,10,98.52471797471213,3.3681411694696518e-62
sub-024,A,P4,Fp2,10,20,50.69983644113384,2.6670874713390227e-59
sub-024,A,P4,Fp2,20,40,31.449444725133077,1.252067789991271e-61
sub-024,A,P4,Fp2,30,60,23.55119032909219,8.246138683709154e-61
sub-024,A,P4,Fp2,40,80,20.130947255314535,3.592716278643476e-61
sub-024,A,P4,Fp2,50,100,17.101069439916085,7.177010149240172e-59
sub-024,A,Fp2,P4,5,10,60.525660141716656,5.014764857897282e-44
sub-024,A,Fp2,P4,10,20,34.011804133058625,3.0573922910555147e-44
sub-024,A,Fp2,P4,20,40,17.32966838783952,5.6966087898673303e-39
sub-024,A,Fp2,P4,30,60,13.28551035901992,8.45187635242659e-39
sub-024,A,Fp2,P4,40,80,11.544474312359819,1.602302714791242e-39
sub-024,A,Fp2,P4,50,100,11.969822608095177,9.62188252980035e-45
sub-025,A,P3,Fp1,5,10,2.799286295018761,0.017218354335281683
sub-025,A,P3,Fp1,10,20,2.2044799763585767,0.01746824958370482
sub-025,A,P3,Fp1,20,40,1.9136254996713589,0.01144447573678366
sub-025,A,P3,Fp1,30,60,1.3793393118280834,0.09537130526550598
sub-025,A,P3,Fp1,40,80,1.8854442643829372,0.0017522080708676023
sub-025,A,P3,Fp1,50,100,1.6351955941133651,0.00755654374567577
sub-025,A,Fp1,P3,5,10,64.55848849851729,3.3655421342872506e-46
sub-025,A,Fp1,P3,10,20,35.79002142522361,5.164495334330456e-46
sub-025,A,Fp1,P3,20,40,17.801922822161405,7.249563160048331e-40
sub-025,A,Fp1,P3,30,60,11.5681995438505,2.8281911400083537e-34
sub-025,A,Fp1,P3,40,80,8.893581555936365,4.982673167350521e-31
sub-025,A,Fp1,P3,50,100,8.149616608163425,1.2993562681706254e-31
sub-025,A,P4,Fp2,5,10,6.437186350465494,1.0324154133144644e-05
sub-025,A,P4,Fp2,10,20,4.846905412020929,1.6961906462379541e-06
sub-025,A,P4,Fp2,20,40,6.162241087513371,9.65030405917499e-14
sub-025,A,P4,Fp2,30,60,4.11912892312221,1.0989693227043498e-10
sub-025,A,P4,Fp2,40,80,3.194019265537591,9.515796456213479e-09
sub-025,A,P4,Fp2,50,100,2.4838849377137806,1.6942840146350245e-06
sub-025,A,Fp2,P4,5,10,25.7212665369985,9.407186073421187e-22
sub-025,A,Fp2,P4,10,20,14.187378382740832,1.1654248597997275e-20
sub-025,A,Fp2,P4,20,40,10.138627535486982,1.0598796001935139e-23
sub-025,A,Fp2,P4,30,60,7.6601866177000755,9.754416011374482e-23
sub-025,A,Fp2,P4,40,80,6.659875860388001,5.905349499015238e-23
sub-025,A,Fp2,P4,50,100,7.164595408100509,9.599780604877558e-28
sub-026,A,P3,Fp1,5,10,22.510796443072405,2.6973983422774023e-19
sub-026,A,P3,Fp1,10,20,15.183585096377877,4.768347441862776e-22
sub-026,A,P3,Fp1,20,40,13.253228848857809,1.0174342130441396e-30
sub-026,A,P3,Fp1,30,60,9.514844827555487,1.9210055582247667e-28
sub-026,A,P3,Fp1,40,80,8.571563255759253,6.401674132574651e-30
sub-026,A,P3,Fp1,50,100,7.753217657372425,4.403868282219385e-30
sub-026,A,Fp1,P3,5,10,7.319937851126406,1.6625992342492159e-06
sub-026,A,Fp1,P3,10,20,3.6654465915188528,0.00012094489241043515
sub-026,A,Fp1,P3,20,40,1.9923635296626083,0.007657899708966913
sub-026,A,Fp1,P3,30,60,2.283231617077831,0.00026399180933873333
sub-026,A,Fp1,P3,40,80,3.838308920009158,1.730102866347193e-11
sub-026,A,Fp1,P3,50,100,5.5163762735433295,9.407870763197571e-21
sub-026,A,P4,Fp2,5,10,15.845236421205021,6.412778281152313e-14
sub-026,A,P4,Fp2,10,20,12.793136367782735,1.1264983134217126e-18
sub-026,A,P4,Fp2,20,40,13.349464226508573,6.3252996027567335e-31
sub-026,A,P4,Fp2,30,60,11.141374430612107,4.2100447962410376e-33
sub-026,A,P4,Fp2,40,80,10.456218039163534,3.634471764265012e-36
sub-026,A,P4,Fp2,50,100,8.866778563914323,2.7096313818746556e-34
sub-026,A,Fp2,P4,5,10,9.583954925734583,1.5877302971829323e-08
sub-026,A,Fp2,P4,10,20,5.016520833487388,9.136781257745782e-07
sub-026,A,Fp2,P4,20,40,2.5596429375441163,0.00034466655471424387
sub-026,A,Fp2,P4,30,60,2.413960842336411,9.893132371009676e-05
sub-026,A,Fp2,P4,40,80,3.984832042788738,4.128474825613444e-12
sub-026,A,Fp2,P4,50,100,6.24736496635351,6.175786041074544e-24
sub-027,A,P3,Fp1,5,10,10.982764791749046,9.302661417196585e-10
sub-027,A,P3,Fp1,10,20,6.973732924434482,7.245192454800913e-10
sub-027,A,P3,Fp1,20,40,3.5958728255747388,7.129600382557538e-07
sub-027,A,P3,Fp1,30,60,2.5173306068014436,4.4925024688252264e-05
sub-027,A,P3,Fp1,40,80,1.8724852563295933,0.0019495699473704978
sub-027,A,P3,Fp1,50,100,1.57928092831273,0.012129137733215294
sub-027,A,Fp1,P3,5,10,13.488620480743833,6.2975313528922355e-12
sub-027,A,Fp1,P3,10,20,8.350614263637343,5.0865489834692755e-12
sub-027,A,Fp1,P3,20,40,5.784844292970006,9.632849173702586e-13
sub-027,A,Fp1,P3,30,60,4.879495996233027,2.2296982923733796e-13
sub-027,A,Fp1,P3,40,80,4.301509420767786,1.890749549355607e-13
sub-027,A,Fp1,P3,50,100,3.8115962886205605,7.47049954106113e-13
sub-027,A,P4,Fp2,5,10,26.396323559476684,2.9318134367165154e-22
sub-027,A,P4,Fp2,10,20,15.295404266145068,3.34287802404858e-22
sub-027,A,P4,Fp2,20,40,8.311883677389662,2.89530089196861e-19
sub-027,A,P4,Fp2,30,60,5.850009043517539,9.536258533881866e-17
sub-027,A,P4,Fp2,40,80,5.584363543722442,9.714283456669902e-19
sub-027,A,P4,Fp2,50,100,4.928082658984574,4.2586204769646066e-18
sub-027,A,Fp2,P4,5,10,23.495166041428295,4.662588871109313e-20
sub-027,A,Fp2,P4,10,20,14.257612762532153,9.28528495715175e-21
sub-027,A,Fp2,P4,20,40,8.146616743795269,7.499323822829275e-19
sub-027,A,Fp2,P4,30,60,6.2958894745546905,2.9250221661252677e-18
sub-027,A,Fp2,P4,40,80,4.867177318934746,8.193082571118078e-16
sub-027,A,Fp2,P4,50,100,3.7819602414302165,1.0360568665083447e-12
sub-028,A,P3,Fp1,5,10,7.988679555512879,4.1829020089483955e-07
sub-028,A,P3,Fp1,10,20,4.133780786686878,2.2563292213997646e-05
sub-028,A,P3,Fp1,20,40,2.369313354508468,0.001009028253771111
sub-028,A,P3,Fp1,30,60,1.9005843972075716,0.004042925133370748
sub-028,A,P3,Fp1,40,80,1.6928100941205804,0.008127665306420138
sub-028,A,P3,Fp1,50,100,2.2815813824456157,1.4452354330043042e-05
sub-028,A,Fp1,P3,5,10,11.922850345677157,1.408549221883975e-10
sub-028,A,Fp1,P3,10,20,8.900579401934172,7.190360846302456e-13
sub-028,A,Fp1,P3,20,40,4.449912089758392,3.649439481581288e-09
sub-028,A,Fp1,P3,30,60,3.294252332588057,9.34999840149858e-08
sub-028,A,Fp1,P3,40,80,3.8412505640157075,1.6809961891729614e-11
sub-028,A,Fp1,P3,50,100,5.6162365249780475,3.395795205361746e-21
sub-028,A,P4,Fp2,5,10,12.570863856953633,3.8704748903471e-11
sub-028,A,P4,Fp2,10,20,9.541544410104896,7.500893820314789e-14
sub-028,A,P4,Fp2,20,40,6.163223458740646,9.592899736951843e-14
sub-028,A,P4,Fp2,30,60,5.021498200707079,7.073825022454587e-14
sub-028,A,P4,Fp2,40,80,6.374676721782164,7.384805562039464e-22
sub-028,A,P4,Fp2,50,100,6.815272321642304,2.562446495432447e-26
sub-028,A,Fp2,P4,5,10,2.6558381791771035,0.022750942119060584
sub-028,A,Fp2,P4,10,20,1.675833660003113,0.08544903119237719
sub-028,A,Fp2,P4,20,40,0.9392390313719731,0.5374304768993519
sub-028,A,Fp2,P4,30,60,0.6744398128134041,0.9031550355213599
sub-028,A,Fp2,P4,40,80,1.172834517386246,0.23017257223319243
sub-028,A,Fp2,P4,50,100,1.4508950456532552,0.03379325881098347
sub-029,A,P3,Fp1,5,10,105.67567143517884,3.866401381256174e-65
sub-029,A,P3,Fp1,10,20,70.95309856892943,5.581802479348403e-74
sub-029,A,P3,Fp1,20,40,43.8156091450482,1.3380199497729726e-76
sub-029,A,P3,Fp1,30,60,48.56340416529099,4.357419976889812e-95
sub-029,A,P3,Fp1,40,80,38.62913326559108,1.293893994235584e-91
sub-029,A,P3,Fp1,50,100,30.040602714358904,2.651329842913584e-84
sub-029,A,Fp1,P3,5,10,84.56382429783213,4.559552586040356e-56
sub-029,A,Fp1,P3,10,20,50.49951343773947,3.875988606378158e-59
sub-029,A,Fp1,P3,20,40,33.71829109101586,1.2101029978664113e-64
sub-029,A,Fp1,P3,30,60,47.17062661015221,1.348893715212693e-93
sub-029,A,Fp1,P3,40,80,68.54635544197653,1.31104366870168e-121
sub-029,A,Fp1,P3,50,100,86.64952746909708,5.3737300331423854e-139
sub-029,A,P4,Fp2,5,10,81.6992519612522,9.723825274405542e-55
sub-029,A,P4,Fp2,10,20,62.20619559524298,5.008693620883874e-68
sub-029,A,P4,Fp2,20,40,43.17571689382308,6.648859498163287e-76
sub-029,A,P4,Fp2,30,60,58.66917971291684,5.826568249873982e-105
sub-029,A,P4,Fp2,40,80,52.063918879727574,6.290091194161423e-107
sub-029,A,P4,Fp2,50,100,42.86312090749653,7.191194044356447e-102
sub-029,A,Fp2,P4,5,10,133.46199758758968,1.7001102446370266e-75
sub-029,A,Fp2,P4,10,20,74.22489596713812,4.450977928352678e-76
sub-029,A,Fp2,P4,20,40,45.016202840205814,6.913984920936959e-78
sub-029,A,Fp2,P4,30,60,58.75462858637755,4.877414170950129e-105
sub-029,A,Fp2,P4,40,80,55.88314502714944,1.167817405288272e-110
sub-029,A,Fp2,P4,50,100,56.4408874539005,4.490069724514365e-116
sub-030,A,P3,Fp1,5,10,16.792803236246055,1.0460540553050166e-14
sub-030,A,P3,Fp1,10,20,11.27227447023418,1.8807771560665036e-16
sub-030,A,P3,Fp1,20,40,6.409047216592758,2.1641597346065797e-14
sub-030,A,P3,Fp1,30,60,5.072314099408591,4.695190750999551e-14
sub-030,A,P3,Fp1,40,80,4.562156492446394,1.522126510431208e-14
sub-030,A,P3,Fp1,50,100,4.808731026491107,1.50629022536427e-17
sub-030,A,Fp1,P3,5,10,18.964501016866702,1.7539385683571546e-16
sub-030,A,Fp1,P3,10,20,9.617505255554509,5.746706990429371e-14
sub-030,A,Fp1,P3,20,40,5.291605528531366,1.9941557304085046e-11
sub-030,A,Fp1,P3,30,60,3.46817747359736,2.2691388633765164e-08
sub-030,A,Fp1,P3,40,80,2.617786116851467,2.461240655942632e-06
sub-030,A,Fp1,P3,50,100,2.224559380051246,2.615841936199165e-05
sub-030,A,P4,Fp2,5,10,6.3573720790657156,1.2179011306816433e-05
sub-030,A,P4,Fp2,10,20,4.972576742986593,1.072591042928399e-06
sub-030,A,P4,Fp2,20,40,2.8645368105889584,5.8621999715370715e-05
sub-030,A,P4,Fp2,30,60,2.0747286806044523,0.0012042528011604488
sub-030,A,P4,Fp2,40,80,1.5920856953008715,0.017226876365372124
sub-030,A,P4,Fp2,50,100,1.2511910626530778,0.13502087613932448
sub-030,A,Fp2,P4,5,10,15.96197390405379,5.1240013467912513e-14
sub-030,A,Fp2,P4,10,20,9.423178156929524,1.1367567502759712e-13
sub-030,A,Fp2,P4,20,40,4.73534110795048,6.218835380211641e-10
sub-030,A,Fp2,P4,30,60,3.124109664765475,3.706804295630532e-07
sub-030,A,Fp2,P4,40,80,2.2948617355942464,4.945418694275497e-05
sub-030,A,Fp2,P4,50,100,1.9131916191043685,0.0005933924138564783
sub-031,A,P3,Fp1,5,10,52.111741778567485,2.935255538982983e-39
sub-031,A,P3,Fp1,10,20,31.858327787949595,4.9523431052554837e-42
sub-031,A,P3,Fp1,20,40,19.200476553226164,1.887617545924963e-42
sub-031,A,P3,Fp1,30,60,19.815436981120957,1.2319979182974757e-53
sub-031,A,P3,Fp1,40,80,21.10146252450605,3.3222727788196803e-63
sub-031,A,P3,Fp1,50,100,18.11384943491289,2.6361645408704422e-61
sub-031,A,Fp1,P3,5,10,93.01871065934128,7.593998923939718e-60
sub-031,A,Fp1,P3,10,20,61.294609267212,2.246161704040298e-67
sub-031,A,Fp1,P3,20,40,36.196105775230485,8.727677273240323e-68
sub-031,A,Fp1,P3,30,60,28.070530565443715,1.5555113128691455e-68
sub-031,A,Fp1,P3,40,80,29.30080682729504,3.868547700637632e-78
sub-031,A,Fp1,P3,50,100,30.935585083041868,1.0265170145822336e-85
sub-031,A,P4,Fp2,5,10,58.100667127835884,1.0985352883169268e-42
sub-031,A,P4,Fp2,10,20,41.136030531162504,4.421912459400323e-51
sub-031,A,P4,Fp2,20,40,25.061752779977752,2.5643918321987744e-52
sub-031,A,P4,Fp2,30,60,20.332014916872357,1.1208040262819385e-54
sub-031,A,P4,Fp2,40,80,20.349313372691466,1.2356649522733293e-61
sub-031,A,P4,Fp2,50,100,18.748193323776906,8.81020907377825e-63
sub-031,A,Fp2,P4,5,10,64.82732882221681,2.424342160113344e-46
sub-031,A,Fp2,P4,10,20,46.64949403199174,6.116180963588669e-56
sub-031,A,Fp2,P4,20,40,27.92208236959712,1.1935565243055347e-56
sub-031,A,Fp2,P4,30,60,20.019290378951812,4.761734011060526e-54
sub-031,A,Fp2,P4,40,80,19.78485747589143,1.9826931773354578e-60
sub-031,A,Fp2,P4,50,100,20.697197333233213,4.231462510139919e-67
sub-032,A,P3,Fp1,5,10,30.354683339655196,3.6977549354472255e-25
sub-032,A,P3,Fp1,10,20,25.945889078455895,1.418420885239953e-35
sub-032,A,P3,Fp1,20,40,30.38424487574078,3.6482409883305076e-60
sub-032,A,P3,Fp1,30,60,28.667575409154015,1.7300179671414403e-69
sub-032,A,P3,Fp1,40,80,32.33753782489987,7.345980286114417e-83
sub-032,A,P3,Fp1,50,100,27.247891232677443,1.1510962845810094e-79
sub-032,A,Fp1,P3,5,10,18.460601455579823,4.491317557361049e-16
sub-032,A,Fp1,P3,10,20,16.579172135344194,5.963432696183875e-24
sub-032,A,Fp1,P3,20,40,13.541407031139967,2.461165797947591e-31
sub-032,A,Fp1,P3,30,60,10.758032162029272,4.952609505666934e-32
sub-032,A,Fp1,P3,40,80,9.490844628812626,4.867869677245151e-33
sub-032,A,Fp1,P3,50,100,8.733552883687263,8.368182049375511e-34
sub-032,A,P4,Fp2,5,10,23.839802618889177,2.5327609089901738e-20
sub-032,A,P4,Fp2,10,20,22.03979279018013,5.9030171086437605e-31
sub-032,A,P4,Fp2,20,40,29.796900497148904,2.4193479869768984e-59
sub-032,A,P4,Fp2,30,60,28.428292022517876,4.1553391053202097e-69
sub-032,A,P4,Fp2,40,80,41.016883511830805,1.2394974621128932e-94
sub-032,A,P4,Fp2,50,100,38.451159951369185,2.126468157110837e-96
sub-032,A,Fp2,P4,5,10,25.27146015320233,2.0550074367378126e-21
sub-032,A,Fp2,P4,10,20,21.063640825874305,9.423646908847254e-30
sub-032,A,Fp2,P4,20,40,16.805826034782278,5.789160882309276e-38
sub-032,A,Fp2,P4,30,60,16.277763464845908,5.118555457073079e-46
sub-032,A,Fp2,P4,40,80,14.88853347542714,7.392293685809328e-49
sub-032,A,Fp2,P4,50,100,13.584304285096602,1.489054907824064e-49
sub-033,A,P3,Fp1,5,10,12.414023473134069,5.2872730632948704e-11
sub-033,A,P3,Fp1,10,20,9.431737238016634,1.1030633909635216e-13
sub-033,A,P3,Fp1,20,40,9.325130099519463,9.352041809383003e-22
sub-033,A,P3,Fp1,30,60,7.389747971638949,7.207331097111037e-22
sub-033,A,P3,Fp1,40,80,5.589633637208238,9.251986793856273e-19
sub-033,A,P3,Fp1,50,100,4.572687088394193,1.8715182835941476e-16
sub-033,A,Fp1,P3,5,10,8.285091006478861,2.2722175874985163e-07
sub-033,A,Fp1,P3,10,20,8.756033500983113,1.2006716023060282e-12
sub-033,A,Fp1,P3,20,40,6.532644744593713,1.0268167633774783e-14
sub-033,A,Fp1,P3,30,60,4.481562717819048,5.669382167596056e-12
sub-033,A,Fp1,P3,40,80,3.342107916075125,2.237208950106131e-09
sub-033,A,Fp1,P3,50,100,2.642211563373093,3.0638685773178063e-07
sub-033,A,P4,Fp2,5,10,31.99827593511925,2.4999340846917214e-26
sub-033,A,P4,Fp2,10,20,26.53238503443039,3.0463382958341584e-36
sub-033,A,P4,Fp2,20,40,17.274050574504606,7.27499866660895e-39
sub-033,A,P4,Fp2,30,60,11.825741118598234,5.668175936191985e-35
sub-033,A,P4,Fp2,40,80,8.819656321611781,8.92151935033069e-31
sub-033,A,P4,Fp2,50,100,6.850430461765794,1.8355557624268892e-26
sub-033,A,Fp2,P4,5,10,8.244712982247718,2.469038368928813e-07
sub-033,A,Fp2,P4,10,20,7.0112402078133975,6.323435927220753e-10
sub-033,A,Fp2,P4,20,40,5.882324092594892,5.308374269547469e-13
sub-033,A,Fp2,P4,30,60,5.648302379995197,4.693606908025858e-16
sub-033,A,Fp2,P4,40,80,4.4359169836575445,5.144769584452773e-14
sub-033,A,Fp2,P4,50,100,3.781789608506234,1.0380103014613908e-12
sub-034,A,P3,Fp1,5,10,34.457847812308785,4.812920092646601e-28
sub-034,A,P3,Fp1,10,20,36.298915237534715,1.6373638199189542e-46
sub-034,A,P3,Fp1,20,40,33.7345229310899,1.1527724848796338e-64
sub-034,A,P3,Fp1,30,60,29.89035171052582,2.128911545452174e-71
sub-034,A,P3,Fp1,40,80,26.871945175812794,4.418664859720279e-74
sub-034,A,P3,Fp1,50,100,23.30807712443975,1.9684029188245206e-72
sub-034,A,Fp1,P3,5,10,17.96370686091252,1.1407566194163514e-15
sub-034,A,Fp1,P3,10,20,19.399279701851427,1.1844121375667613e-27
sub-034,A,Fp1,P3,20,40,19.04550656338818,3.6098289460737365e-42
sub-034,A,Fp1,P3,30,60,14.555638403292269,5.840899813804429e-42
sub-034,A,Fp1,P3,40,80,11.71631636007811,4.90146223440706e-40
sub-034,A,Fp1,P3,50,100,10.473677271563455,6.375859399449502e-40
sub-034,A,P4,Fp2,5,10,38.832809613244024,5.377896584517192e-31
sub-034,A,P4,Fp2,10,20,33.975596893273114,3.325971033566815e-44
sub-034,A,P4,Fp2,20,40,37.52231637819035,2.0845523254005137e-69
sub-034,A,P4,Fp2,30,60,42.68075608638404,1.5512744379852508e-88
sub-034,A,P4,Fp2,40,80,31.788615214945704,4.930962577459313e-82
sub-034,A,P4,Fp2,50,100,26.62163436828981,1.4229660850502118e-78
sub-034,A,Fp2,P4,5,10,34.060462163980795,9.052553313688105e-28
sub-034,A,Fp2,P4,10,20,29.875245122665337,6.224709433762731e-40
sub-034,A,Fp2,P4,20,40,28.222437993966192,4.344506832433007e-57
sub-034,A,Fp2,P4,30,60,19.619644198216232,3.0876919157825205e-53
sub-034,A,Fp2,P4,40,80,18.531488443396697,1.1501099527725046e-57
sub-034,A,Fp2,P4,50,100,19.32530986489492,4.297570799750164e-64
sub-035,A,P3,Fp1,5,10,12.479884856193989,4.6378932860396964e-11
sub-035,A,P3,Fp1,10,20,15.135210930850844,5.561527566419802e-22
sub-035,A,P3,Fp1,20,40,11.073135817104973,7.063466510183057e-26
sub-035,A,P3,Fp1,30,60,9.337053068890087,6.484070832169487e-28
sub-035,A,P3,Fp1,40,80,7.885024482683265,1.7021185272000495e-27
sub-035,A,P3,Fp1,50,100,6.220448670361961,8.045497420094682e-24
sub-035,A,Fp1,P3,5,10,12.944436463602477,1.8446676315499797e-11
sub-035,A,Fp1,P3,10,20,11.969308993693655,1.7712961713571035e-17
sub-035,A,Fp1,P3,20,40,8.167464094856365,6.649287771606857e-19
sub-035,A,Fp1,P3,30,60,6.226740487984384,5.0032942632994225e-18
sub-035,A,Fp1,P3,40,80,5.0651804448075,1.2506238452252021e-16
sub-035,A,Fp1,P3,50,100,4.091447719876924,3.45051448520851e-14
sub-035,A,P4,Fp2,5,10,11.147424238186211,6.675931677036807e-10
sub-035,A,P4,Fp2,10,20,8.691372552411137,1.5107247958043424e-12
sub-035,A,P4,Fp2,20,40,4.6389779530958055,1.1300935134916674e-09
sub-035,A,P4,Fp2,30,60,3.288450888252065,9.801000272956808e-08
sub-035,A,P4,Fp2,40,80,2.4090176209952543,1.736420700954653e-05
sub-035,A,P4,Fp2,50,100,1.9249694860105357,0.0005296376925838501
sub-035,A,Fp2,P4,5,10,16.260560518483143,2.890187059184424e-14
sub-035,A,Fp2,P4,10,20,11.14394352476278,2.914733635098989e-16
sub-035,A,Fp2,P4,20,40,6.961859368819186,7.841639319655517e-16
sub-035,A,Fp2,P4,30,60,8.034441824238485,6.3490796773012125e-24
sub-035,A,Fp2,P4,40,80,7.306190711368141,2.1948674879713727e-25
sub-035,A,Fp2,P4,50,100,7.173302868863998,8.85274703632943e-28
sub-036,A,P3,Fp1,5,10,21.504202511574324,1.654659128803111e-18
sub-036,A,P3,Fp1,10,20,12.588973939681368,2.221431428109874e-18
sub-036,A,P3,Fp1,20,40,6.470602484906816,1.4925002361758355e-14
sub-036,A,P3,Fp1,30,60,4.2337101894572795,4.299729758420525e-11
sub-036,A,P3,Fp1,40,80,3.8945169149828156,9.98171337149504e-12
sub-036,A,P3,Fp1,50,100,3.535498277119143,1.5847113635435888e-11
sub-036,A,Fp1,P3,5,10,35.3937455361592,1.0975897371025558e-28
sub-036,A,Fp1,P3,10,20,19.786043638947472,3.8033928318592465e-28
sub-036,A,Fp1,P3,20,40,11.660793112981203,3.251577196848176e-27
sub-036,A,Fp1,P3,30,60,8.365741503210842,5.852958591921451e-25
sub-036,A,Fp1,P3,40,80,6.228043944489661,2.7436382615865274e-21
sub-036,A,Fp1,P3,50,100,4.915488327846044,4.864196959588493e-18
sub-036,A,P4,Fp2,5,10,17.952566921045097,1.1649118480350998e-15
sub-036,A,P4,Fp2,10,20,9.399190147462699,1.2367987652692345e-13
sub-036,A,P4,Fp2,20,40,4.914451128500483,2.0506479373108614e-10
sub-036,A,P4,Fp2,30,60,3.410626102909208,3.6279298241182546e-08
sub-036,A,P4,Fp2,40,80,2.490312474875724,8.158698711083048e-06
sub-036,A,P4,Fp2,50,100,2.508039050858842,1.3072708836615292e-06
sub-036,A,Fp2,P4,5,10,32.45582182213035,1.190218266767497e-26
sub-036,A,Fp2,P4,10,20,16.9616649896087,1.8294444466825655e-24
sub-036,A,Fp2,P4,20,40,8.62149446099401,4.9280634817608836e-20
sub-036,A,Fp2,P4,30,60,6.344945607788159,2.000302342659035e-18
sub-036,A,Fp2,P4,40,80,7.558017104781261,2.6043440495259336e-26
sub-036,A,Fp2,P4,50,100,8.35059863394116,2.2452514335403642e-32
sub-037,C,P3,Fp1,5,10,53.44110154738436,4.922389604981441e-40
sub-037,C,P3,Fp1,10,20,28.03342191829948,6.349053827316811e-38
sub-037,C,P3,Fp1,20,40,21.306422508736013,3.64339347288241e-46
sub-037,C,P3,Fp1,30,60,18.16918140872713,3.3495938153572025e-50
sub-037,C,P3,Fp1,40,80,13.709128439110508,1.01734278495048e-45
sub-037,C,P3,Fp1,50,100,12.202236103264585,1.8493117417400115e-45
sub-037,C,Fp1,P3,5,10,51.19105883575282,1.0229665910394656e-38
sub-037,C,Fp1,P3,10,20,31.546054661194205,1.0499663667350986e-41
sub-037,C,Fp1,P3,20,40,16.912401144914956,3.6019804250670926e-38
sub-037,C,Fp1,P3,30,60,13.435302065097979,3.51831473798932e-39
sub-037,C,Fp1,P3,40,80,10.290719686209261,1.2194110371263728e-35
sub-037,C,Fp1,P3,50,100,8.240876558673595,5.840083486109428e-32
sub-037,C,P4,Fp2,5,10,66.16494702849553,4.787728274634636e-47
sub-037,C,P4,Fp2,10,20,37.505876439319664,1.1098684162984086e-47
sub-037,C,P4,Fp2,20,40,25.8738580895714,1.4124960659005457e-53
sub-037,C,P4,Fp2,30,60,20.16095642689556,2.4683778764098262e-54
sub-037,C,P4,Fp2,40,80,14.85320774499844,9.13181613419552e-49
sub-037,C,P4,Fp2,50,100,11.646668375899827,9.84554342660655e-44
sub-037,C,Fp2,P4,5,10,47.18853767203939,2.616404099591131e-36
sub-037,C,Fp2,P4,10,20,30.686342123814565,8.467404514128895e-41
sub-037,C,Fp2,P4,20,40,17.285643775882605,6.913199942375088e-39
sub-037,C,Fp2,P4,30,60,12.560998363232848,6.295494761100576e-37
sub-037,C,Fp2,P4,40,80,10.454244242357062,3.6871133266443846e-36
sub-037,C,Fp2,P4,50,100,8.912888421734484,1.8377147933698017e-34
sub-038,C,P3,Fp1,5,10,24.74726709323956,5.132176679877187e-21
sub-038,C,P3,Fp1,10,20,23.204073038495846,2.3027003236343288e-32
sub-038,C,P3,Fp1,20,40,13.357024051003629,6.0938328634874e-31
sub-038,C,P3,Fp1,30,60,10.098105648927367,3.777030494031106e-30
sub-038,C,P3,Fp1,40,80,9.008786243424197,2.018737271018608e-31
sub-038,C,P3,Fp1,50,100,7.654796291747167,1.0696656413936697e-29
sub-038,C,Fp1,P3,5,10,8.517597885855134,1.4088544416463565e-07
sub-038,C,Fp1,P3,10,20,4.2310552582656635,1.5880241484428506e-05
sub-038,C,Fp1,P3,20,40,3.0377526130466648,2.097363148259185e-05
sub-038,C,Fp1,P3,30,60,3.1250169160330206,3.6797732287785835e-07
sub-038,C,Fp1,P3,40,80,2.7257527749757164,8.819816776689989e-07
sub-038,C,Fp1,P3,50,100,2.1595045086970774,5.1111623749672964e-05
sub-038,C,P4,Fp2,5,10,11.252684119770914,5.401410026965634e-10
sub-038,C,P4,Fp2,10,20,13.817035195865927,3.881051072401054e-20
sub-038,C,P4,Fp2,20,40,10.574745848857859,1.0043572940567667e-24
sub-038,C,P4,Fp2,30,60,8.72205876140879,4.6712419266209556e-26
sub-038,C,P4,Fp2,40,80,9.206003938403558,4.350733833512792e-32
sub-038,C,P4,Fp2,50,100,7.498332554479059,4.4313386335886085e-29
sub-038,C,Fp2,P4,5,10,5.542785085120756,6.571524263979735e-05
sub-038,C,Fp2,P4,10,20,4.980009557921345,1.0438937601607464e-06
